date,vote yes,vote no,isPartial,chainlink,scalar,normalized_yes,normalized_no,yes_rolling,no_rolling
2017-07-01 00:00:00,9,0,False,0,1,900.000000,0.000000,,
2017-07-01 01:00:00,0,17,False,0,1,0.000000,1700.000000,,
2017-07-01 02:00:00,8,8,False,0,1,800.000000,800.000000,,
2017-07-01 03:00:00,0,17,False,0,1,0.000000,1700.000000,,
2017-07-01 04:00:00,0,8,False,0,1,0.000000,800.000000,,
2017-07-01 05:00:00,0,8,False,0,1,0.000000,800.000000,,
2017-07-01 06:00:00,0,8,False,0,1,0.000000,800.000000,,
2017-07-01 07:00:00,0,8,False,0,1,0.000000,800.000000,,
2017-07-01 08:00:00,0,0,False,0,1,0.000000,0.000000,,
2017-07-01 09:00:00,0,16,False,0,1,0.000000,1600.000000,,
2017-07-01 10:00:00,8,16,False,0,1,800.000000,1600.000000,,
2017-07-01 11:00:00,0,0,False,0,1,0.000000,0.000000,208.333333,883.333333
2017-07-01 12:00:00,10,10,False,0,1,1000.000000,1000.000000,216.666667,966.666667
2017-07-01 13:00:00,0,0,False,0,1,0.000000,0.000000,216.666667,825.000000
2017-07-01 14:00:00,0,20,False,0,1,0.000000,2000.000000,150.000000,925.000000
2017-07-01 15:00:00,0,34,False,0,1,0.000000,3400.000000,150.000000,1066.666667
2017-07-01 16:00:00,0,0,False,0,1,0.000000,0.000000,150.000000,1000.000000
2017-07-01 17:00:00,0,0,False,0,1,0.000000,0.000000,150.000000,933.333333
2017-07-01 18:00:00,0,0,False,0,1,0.000000,0.000000,150.000000,866.666667
2017-07-01 19:00:00,0,88,False,0,1,0.000000,8800.000000,150.000000,1533.333333
2017-07-01 20:00:00,0,0,False,0,1,0.000000,0.000000,150.000000,1533.333333
2017-07-01 21:00:00,0,0,False,0,1,0.000000,0.000000,150.000000,1400.000000
2017-07-01 22:00:00,0,14,False,0,1,0.000000,1400.000000,83.333333,1383.333333
2017-07-01 23:00:00,11,0,False,0,1,1100.000000,0.000000,175.000000,1383.333333
2017-07-02 00:00:00,9,9,False,1,1,900.000000,900.000000,166.666667,1375.000000
2017-07-02 01:00:00,0,0,False,1,1,0.000000,0.000000,166.666667,1375.000000
2017-07-02 02:00:00,0,0,False,1,1,0.000000,0.000000,166.666667,1208.333333
2017-07-02 03:00:00,0,0,False,1,1,0.000000,0.000000,166.666667,925.000000
2017-07-02 04:00:00,0,8,False,1,1,0.000000,800.000000,166.666667,991.666667
2017-07-02 05:00:00,0,8,False,1,1,0.000000,800.000000,166.666667,1058.333333
2017-07-02 06:00:00,0,0,False,0,1,0.000000,0.000000,166.666667,1058.333333
2017-07-02 07:00:00,0,7,False,1,1,0.000000,700.000000,166.666667,383.333333
2017-07-02 08:00:00,7,7,False,0,1,700.000000,700.000000,225.000000,441.666667
2017-07-02 09:00:00,0,7,False,0,1,0.000000,700.000000,225.000000,500.000000
2017-07-02 10:00:00,7,14,False,0,1,700.000000,1400.000000,283.333333,500.000000
2017-07-02 11:00:00,7,22,False,0,1,700.000000,2200.000000,250.000000,683.333333
2017-07-02 12:00:00,0,0,False,0,1,0.000000,0.000000,175.000000,608.333333
2017-07-02 13:00:00,0,14,False,0,1,0.000000,1400.000000,175.000000,725.000000
2017-07-02 14:00:00,24,48,False,0,1,2400.000000,4800.000000,375.000000,1125.000000
2017-07-02 15:00:00,0,42,False,1,1,0.000000,4200.000000,375.000000,1475.000000
2017-07-02 16:00:00,0,0,False,0,1,0.000000,0.000000,375.000000,1408.333333
2017-07-02 17:00:00,0,0,False,1,1,0.000000,0.000000,375.000000,1341.666667
2017-07-02 18:00:00,0,100,False,1,1,0.000000,10000.000000,375.000000,2175.000000
2017-07-02 19:00:00,0,0,False,0,1,0.000000,0.000000,375.000000,2116.666667
2017-07-02 20:00:00,0,0,False,0,1,0.000000,0.000000,316.666667,2058.333333
2017-07-02 21:00:00,0,18,False,1,1,0.000000,1800.000000,316.666667,2150.000000
2017-07-02 22:00:00,0,11,False,1,1,0.000000,1100.000000,258.333333,2125.000000
2017-07-02 23:00:00,0,0,False,0,1,0.000000,0.000000,200.000000,1941.666667
2017-07-03 00:00:00,0,7,False,0,1,0.000000,700.000000,200.000000,2000.000000
2017-07-03 01:00:00,6,13,False,0,1,600.000000,1300.000000,250.000000,1991.666667
2017-07-03 02:00:00,0,6,False,1,1,0.000000,600.000000,50.000000,1641.666667
2017-07-03 03:00:00,0,12,False,0,1,0.000000,1200.000000,50.000000,1391.666667
2017-07-03 04:00:00,10,10,False,2,1,634.804327,634.804327,102.900361,1444.567027
2017-07-03 05:00:00,0,19,False,2,1,0.000000,1206.128221,102.900361,1545.077712
2017-07-03 06:00:00,0,0,False,2,1,0.000000,0.000000,102.900361,711.744379
2017-07-03 07:00:00,13,7,False,1,1,1300.000000,700.000000,211.233694,770.077712
2017-07-03 08:00:00,0,0,False,1,1,0.000000,0.000000,211.233694,770.077712
2017-07-03 09:00:00,0,11,False,2,1,0.000000,698.284760,211.233694,678.268109
2017-07-03 10:00:00,0,7,False,1,1,0.000000,700.000000,211.233694,644.934776
2017-07-03 11:00:00,0,7,False,1,1,0.000000,700.000000,211.233694,703.268109
2017-07-03 12:00:00,0,9,False,0,1,0.000000,900.000000,211.233694,719.934776
2017-07-03 13:00:00,0,0,False,2,1,0.000000,0.000000,161.233694,611.601442
2017-07-03 14:00:00,0,0,False,1,1,0.000000,0.000000,161.233694,561.601442
2017-07-03 15:00:00,0,0,False,0,1,0.000000,0.000000,161.233694,461.601442
2017-07-03 16:00:00,0,0,False,0,1,0.000000,0.000000,108.333333,408.701082
2017-07-03 17:00:00,0,0,False,2,1,0.000000,0.000000,108.333333,308.190397
2017-07-03 18:00:00,0,0,False,2,1,0.000000,0.000000,108.333333,308.190397
2017-07-03 19:00:00,0,0,False,0,1,0.000000,0.000000,0.000000,249.857063
2017-07-03 20:00:00,0,0,False,2,1,0.000000,0.000000,0.000000,249.857063
2017-07-03 21:00:00,0,0,False,2,1,0.000000,0.000000,0.000000,191.666667
2017-07-03 22:00:00,0,10,False,0,1,0.000000,1000.000000,0.000000,216.666667
2017-07-03 23:00:00,8,15,False,0,1,800.000000,1500.000000,66.666667,283.333333
2017-07-04 00:00:00,11,0,False,2,1,698.284760,0.000000,124.857063,208.333333
2017-07-04 01:00:00,0,7,False,1,1,0.000000,700.000000,124.857063,266.666667
2017-07-04 02:00:00,0,14,False,3,1,0.000000,1334.107204,124.857063,377.842267
2017-07-04 03:00:00,10,30,False,2,1,634.804327,1904.412981,177.757424,536.543349
2017-07-04 04:00:00,0,19,False,0,1,0.000000,1900.000000,177.757424,694.876682
2017-07-04 05:00:00,13,20,False,3,1,1238.813832,1905.867435,280.991910,853.698968
2017-07-04 06:00:00,6,25,False,0,1,600.000000,2500.000000,330.991910,1062.032302
2017-07-04 07:00:00,0,14,False,0,1,0.000000,1400.000000,330.991910,1178.698968
2017-07-04 08:00:00,0,7,False,3,1,0.000000,667.053602,330.991910,1234.286768
2017-07-04 09:00:00,0,0,False,3,1,0.000000,0.000000,330.991910,1234.286768
2017-07-04 10:00:00,7,20,False,0,1,700.000000,2000.000000,389.325243,1317.620102
2017-07-04 11:00:00,0,29,False,1,1,0.000000,2900.000000,322.658577,1434.286768
2017-07-04 12:00:00,0,55,False,2,1,0.000000,3491.423798,264.468180,1725.238752
2017-07-04 13:00:00,0,0,False,0,1,0.000000,0.000000,264.468180,1666.905418
2017-07-04 14:00:00,0,0,False,3,1,0.000000,0.000000,264.468180,1555.729818
2017-07-04 15:00:00,0,0,False,1,1,0.000000,0.000000,211.567819,1397.028736
2017-07-04 16:00:00,0,63,False,1,1,0.000000,6300.000000,211.567819,1763.695403
2017-07-04 17:00:00,0,0,False,3,1,0.000000,0.000000,108.333333,1604.873117
2017-07-04 18:00:00,0,0,False,3,1,0.000000,0.000000,58.333333,1396.539783
2017-07-04 19:00:00,0,0,False,3,1,0.000000,0.000000,58.333333,1279.873117
2017-07-04 20:00:00,0,0,False,0,1,0.000000,0.000000,58.333333,1224.285316
2017-07-04 21:00:00,0,26,False,2,1,0.000000,1650.491250,58.333333,1361.826254
2017-07-04 22:00:00,0,82,False,2,1,0.000000,5205.395480,0.000000,1628.942544
2017-07-04 23:00:00,12,25,False,2,1,761.765192,1587.010817,63.480433,1519.526779
2017-07-05 00:00:00,7,7,False,3,1,667.053602,667.053602,119.068233,1284.162596
2017-07-05 01:00:00,7,21,False,3,1,667.053602,2001.160806,174.656033,1450.925996
2017-07-05 02:00:00,10,41,False,2,1,634.804327,2602.697740,227.556394,1667.817475
2017-07-05 03:00:00,0,6,False,1,1,0.000000,600.000000,227.556394,1717.817475
2017-07-05 04:00:00,0,6,False,1,1,0.000000,600.000000,227.556394,1242.817475
2017-07-05 05:00:00,7,26,False,4,1,667.053602,2477.627665,283.144194,1449.286447
2017-07-05 06:00:00,0,0,False,1,1,0.000000,0.000000,283.144194,1449.286447
2017-07-05 07:00:00,0,32,False,2,1,0.000000,2031.373846,283.144194,1618.567601
2017-07-05 08:00:00,7,0,False,1,1,700.000000,0.000000,341.477527,1618.567601
2017-07-05 09:00:00,7,15,False,3,1,667.053602,1429.400576,397.065327,1600.143378
2017-07-05 10:00:00,7,7,False,0,1,700.000000,700.000000,455.398661,1224.693754
2017-07-05 11:00:00,0,14,False,0,1,0.000000,1400.000000,391.918228,1209.109520
2017-07-05 12:00:00,0,28,False,4,1,0.000000,2668.214408,336.330428,1375.872920
2017-07-05 13:00:00,0,13,False,1,1,0.000000,1300.000000,280.742628,1317.442853
2017-07-05 14:00:00,0,22,False,1,1,0.000000,2200.000000,227.842267,1283.884708
2017-07-05 15:00:00,37,0,False,1,1,3700.000000,0.000000,536.175600,1233.884708
2017-07-05 16:00:00,0,57,False,1,1,0.000000,5700.000000,536.175600,1658.884708
2017-07-05 17:00:00,0,0,False,3,1,0.000000,0.000000,480.587800,1452.415736
2017-07-05 18:00:00,0,0,False,4,1,0.000000,0.000000,480.587800,1452.415736
2017-07-05 19:00:00,0,0,False,1,1,0.000000,0.000000,480.587800,1283.134582
2017-07-05 20:00:00,0,59,False,1,1,0.000000,5900.000000,422.254467,1774.801249
2017-07-05 21:00:00,0,0,False,4,1,0.000000,0.000000,366.666667,1655.684534
2017-07-05 22:00:00,0,11,False,3,1,0.000000,1048.227089,308.333333,1684.703458
2017-07-05 23:00:00,0,16,False,4,1,0.000000,1524.693948,308.333333,1695.094620
2017-07-06 00:00:00,0,11,False,2,1,0.000000,698.284760,308.333333,1530.933816
2017-07-06 01:00:00,0,13,False,1,1,0.000000,1300.000000,308.333333,1530.933816
2017-07-06 02:00:00,0,7,False,3,1,0.000000,667.053602,308.333333,1403.188283
2017-07-06 03:00:00,7,7,False,1,1,700.000000,700.000000,58.333333,1461.521617
2017-07-06 04:00:00,6,13,False,1,1,600.000000,1300.000000,108.333333,1094.854950
2017-07-06 05:00:00,20,10,False,2,1,1269.608654,634.804327,214.134054,1147.755310
2017-07-06 06:00:00,0,6,False,4,1,0.000000,571.760230,214.134054,1195.401996
2017-07-06 07:00:00,13,0,False,1,1,1300.000000,0.000000,322.467388,1195.401996
2017-07-06 08:00:00,0,0,False,4,1,0.000000,0.000000,322.467388,703.735330
2017-07-06 09:00:00,0,0,False,1,1,0.000000,0.000000,322.467388,703.735330
2017-07-06 10:00:00,0,0,False,2,1,0.000000,0.000000,322.467388,616.383072
2017-07-06 11:00:00,0,0,False,1,1,0.000000,0.000000,322.467388,489.325243
2017-07-06 12:00:00,9,0,False,0,1,900.000000,0.000000,397.467388,431.134847
2017-07-06 13:00:00,0,0,False,2,1,0.000000,0.000000,397.467388,322.801513
2017-07-06 14:00:00,0,0,False,2,1,0.000000,0.000000,397.467388,267.213713
2017-07-06 15:00:00,0,38,False,3,1,0.000000,3621.148126,339.134054,510.642724
2017-07-06 16:00:00,0,0,False,5,1,0.000000,0.000000,289.134054,402.309390
2017-07-06 17:00:00,0,0,False,1,1,0.000000,0.000000,183.333333,349.409030
2017-07-06 18:00:00,0,0,False,3,1,0.000000,0.000000,183.333333,301.762344
2017-07-06 19:00:00,0,0,False,1,1,0.000000,0.000000,75.000000,301.762344
2017-07-06 20:00:00,0,29,False,1,1,0.000000,2900.000000,75.000000,543.429010
2017-07-06 21:00:00,33,0,False,3,1,3144.681267,0.000000,337.056772,543.429010
2017-07-06 22:00:00,0,16,False,2,1,0.000000,1015.686923,337.056772,628.069587
2017-07-06 23:00:00,12,25,False,2,1,761.765192,1587.010817,400.537205,760.320489
2017-07-07 00:00:00,7,21,False,1,1,700.000000,2100.000000,383.870538,935.320489
2017-07-07 01:00:00,0,0,False,4,1,0.000000,0.000000,383.870538,935.320489
2017-07-07 02:00:00,11,21,False,2,1,698.284760,1333.089086,442.060935,1046.411246
2017-07-07 03:00:00,0,11,False,2,1,0.000000,698.284760,442.060935,802.839299
2017-07-07 04:00:00,0,7,False,6,1,0.000000,667.053602,442.060935,858.427099
2017-07-07 05:00:00,7,27,False,4,1,667.053602,2572.921037,497.648735,1072.837185
2017-07-07 06:00:00,10,31,False,2,1,634.804327,1967.893413,550.549096,1236.828303
2017-07-07 07:00:00,15,8,False,4,1,1429.400576,762.346974,669.665810,1300.357218
2017-07-07 08:00:00,0,16,False,4,1,0.000000,1524.693948,669.665810,1185.748380
2017-07-07 09:00:00,24,0,False,2,1,1523.530385,0.000000,534.569903,1185.748380
2017-07-07 10:00:00,16,16,False,5,1,1524.693948,1524.693948,661.627732,1228.165632
2017-07-07 11:00:00,0,0,False,4,1,0.000000,0.000000,598.147300,1095.914731
2017-07-07 12:00:00,0,9,False,1,1,0.000000,900.000000,539.813966,995.914731
2017-07-07 13:00:00,0,0,False,5,1,0.000000,0.000000,539.813966,995.914731
2017-07-07 14:00:00,0,41,False,6,1,0.000000,3907.028241,481.623570,1210.409660
2017-07-07 15:00:00,50,50,False,2,1,3174.021634,3174.021634,746.125373,1416.721066
2017-07-07 16:00:00,0,52,False,5,1,0.000000,4955.255330,746.125373,1774.071210
2017-07-07 17:00:00,0,0,False,5,1,0.000000,0.000000,690.537572,1559.661124
2017-07-07 18:00:00,0,0,False,3,1,0.000000,0.000000,637.637212,1395.670006
2017-07-07 19:00:00,0,0,False,6,1,0.000000,0.000000,518.520497,1332.141092
2017-07-07 20:00:00,0,0,False,6,1,0.000000,0.000000,518.520497,1205.083263
2017-07-07 21:00:00,0,0,False,2,1,0.000000,0.000000,391.559632,1205.083263
2017-07-07 22:00:00,0,14,False,3,1,0.000000,1334.107204,264.501803,1189.201034
2017-07-07 23:00:00,0,0,False,5,1,0.000000,0.000000,264.501803,1189.201034
2017-07-08 00:00:00,0,29,False,4,1,0.000000,2763.507780,264.501803,1344.493349
2017-07-08 01:00:00,0,36,False,4,1,0.000000,3430.561382,264.501803,1630.373464
2017-07-08 02:00:00,0,0,False,2,1,0.000000,0.000000,264.501803,1304.787778
2017-07-08 03:00:00,0,17,False,5,1,0.000000,1619.987319,0.000000,1175.284918
2017-07-08 04:00:00,0,17,False,7,1,0.000000,1619.987319,0.000000,897.345917
2017-07-08 05:00:00,0,0,False,2,1,0.000000,0.000000,0.000000,897.345917
2017-07-08 06:00:00,0,8,False,3,1,0.000000,762.346974,0.000000,960.874832
2017-07-08 07:00:00,0,12,False,2,1,0.000000,761.765192,0.000000,1024.355264
2017-07-08 08:00:00,0,8,False,6,1,0.000000,762.346974,0.000000,1087.884179
2017-07-08 09:00:00,0,12,False,2,1,0.000000,761.765192,0.000000,1151.364611
2017-07-08 10:00:00,0,8,False,3,1,0.000000,762.346974,0.000000,1103.717926
2017-07-08 11:00:00,9,9,False,7,1,857.640346,857.640346,71.470029,1175.187954
2017-07-08 12:00:00,0,0,False,6,1,0.000000,0.000000,71.470029,944.895639
2017-07-08 13:00:00,0,0,False,3,1,0.000000,0.000000,71.470029,659.015524
2017-07-08 14:00:00,0,0,False,5,1,0.000000,0.000000,71.470029,659.015524
2017-07-08 15:00:00,33,0,False,3,1,3144.681267,0.000000,333.526801,524.016581
2017-07-08 16:00:00,0,0,False,5,1,0.000000,0.000000,333.526801,389.017638
2017-07-08 17:00:00,0,0,False,4,1,0.000000,0.000000,333.526801,389.017638
2017-07-08 18:00:00,0,100,False,6,1,0.000000,9529.337173,333.526801,1119.600154
2017-07-08 19:00:00,0,0,False,7,1,0.000000,0.000000,333.526801,1056.119722
2017-07-08 20:00:00,0,53,False,5,1,0.000000,5050.548702,333.526801,1413.469866
2017-07-08 21:00:00,0,25,False,4,1,0.000000,2382.334293,333.526801,1548.517291
2017-07-08 22:00:00,15,0,False,3,1,1429.400576,0.000000,452.643516,1484.988376
2017-07-08 23:00:00,0,0,False,7,1,0.000000,0.000000,381.173487,1413.518347
2017-07-09 00:00:00,0,10,False,4,1,0.000000,952.933717,381.173487,1492.929490
2017-07-09 01:00:00,9,0,False,5,1,857.640346,0.000000,452.643516,1492.929490
2017-07-09 02:00:00,0,0,False,8,1,0.000000,0.000000,452.643516,1492.929490
2017-07-09 03:00:00,0,0,False,4,1,0.000000,0.000000,190.586743,1492.929490
2017-07-09 04:00:00,7,0,False,8,1,797.704571,0.000000,257.062124,1492.929490
2017-07-09 05:00:00,0,0,False,8,1,0.000000,0.000000,257.062124,1492.929490
2017-07-09 06:00:00,0,8,False,4,1,0.000000,762.346974,257.062124,762.346974
2017-07-09 07:00:00,0,8,False,5,1,0.000000,762.346974,257.062124,825.875888
2017-07-09 08:00:00,0,6,False,8,1,0.000000,683.746775,257.062124,461.975728
2017-07-09 09:00:00,0,15,False,5,1,0.000000,1429.400576,257.062124,382.564585
2017-07-09 10:00:00,0,7,False,7,1,0.000000,667.053602,137.945410,438.152385
2017-07-09 11:00:00,0,13,False,8,1,0.000000,1481.451346,137.945410,561.606664
2017-07-09 12:00:00,0,0,False,7,1,0.000000,0.000000,137.945410,482.195521
2017-07-09 13:00:00,0,15,False,5,1,0.000000,1429.400576,66.475381,601.312235
2017-07-09 14:00:00,0,0,False,8,1,0.000000,0.000000,66.475381,601.312235
2017-07-09 15:00:00,0,68,False,8,1,0.000000,7749.130118,66.475381,1247.073078
2017-07-09 16:00:00,0,0,False,8,1,0.000000,0.000000,0.000000,1247.073078
2017-07-09 17:00:00,0,0,False,5,1,0.000000,0.000000,0.000000,1247.073078
2017-07-09 18:00:00,0,0,False,5,1,0.000000,0.000000,0.000000,1183.544164
2017-07-09 19:00:00,0,0,False,5,1,0.000000,0.000000,0.000000,1120.015249
2017-07-09 20:00:00,0,0,False,7,1,0.000000,0.000000,0.000000,1063.036351
2017-07-09 21:00:00,0,0,False,8,1,0.000000,0.000000,0.000000,943.919637
2017-07-09 22:00:00,0,12,False,7,1,0.000000,1143.520461,0.000000,983.625208
2017-07-09 23:00:00,0,8,False,5,1,0.000000,762.346974,0.000000,923.699844
2017-07-10 00:00:00,15,7,False,4,1,1429.400576,667.053602,119.116715,979.287644
2017-07-10 01:00:00,0,7,False,5,1,0.000000,667.053602,119.116715,915.758730
2017-07-10 02:00:00,0,0,False,7,1,0.000000,0.000000,119.116715,915.758730
2017-07-10 03:00:00,0,5,False,9,1,0.000000,569.788979,119.116715,317.480302
2017-07-10 04:00:00,0,6,False,4,1,0.000000,571.760230,119.116715,365.126987
2017-07-10 05:00:00,0,5,False,8,1,0.000000,569.788979,119.116715,412.609402
2017-07-10 06:00:00,0,6,False,4,1,0.000000,571.760230,119.116715,460.256088
2017-07-10 07:00:00,7,7,False,7,1,667.053602,667.053602,174.704515,515.843888
2017-07-10 08:00:00,0,7,False,7,1,0.000000,667.053602,174.704515,571.431689
2017-07-10 09:00:00,0,22,False,4,1,0.000000,2096.454178,174.704515,746.136203
2017-07-10 10:00:00,0,35,False,5,1,0.000000,3335.268011,174.704515,928.781833
2017-07-10 11:00:00,0,12,False,9,1,0.000000,1367.493550,174.704515,979.210714
2017-07-10 12:00:00,0,19,False,4,1,0.000000,1810.574063,55.587800,1074.504086
2017-07-10 13:00:00,14,14,False,6,1,1334.107204,1334.107204,166.763401,1130.091886
2017-07-10 14:00:00,0,0,False,9,1,0.000000,0.000000,166.763401,1130.091886
2017-07-10 15:00:00,0,0,False,8,1,0.000000,0.000000,166.763401,1082.609471
2017-07-10 16:00:00,0,67,False,5,1,0.000000,6384.655906,166.763401,1567.017444
2017-07-10 17:00:00,95,0,False,5,1,9052.870314,0.000000,921.169260,1519.535029
2017-07-10 18:00:00,0,0,False,8,1,0.000000,0.000000,921.169260,1471.888343
2017-07-10 19:00:00,0,0,False,8,1,0.000000,0.000000,865.581460,1416.300543
2017-07-10 20:00:00,0,0,False,7,1,0.000000,0.000000,865.581460,1360.712743
2017-07-10 21:00:00,0,36,False,7,1,0.000000,3430.561382,865.581460,1471.888343
2017-07-10 22:00:00,0,11,False,7,1,0.000000,1048.227089,865.581460,1281.301600
2017-07-10 23:00:00,0,17,False,7,1,0.000000,1619.987319,865.581460,1302.342747
2017-07-11 00:00:00,0,12,False,8,1,0.000000,1367.493550,865.581460,1265.419371
2017-07-11 01:00:00,0,6,False,8,1,0.000000,683.746775,754.405860,1211.222668
2017-07-11 02:00:00,0,17,False,8,1,0.000000,1937.282529,754.405860,1372.662879
2017-07-11 03:00:00,0,11,False,9,1,0.000000,1253.535754,754.405860,1477.124192
2017-07-11 04:00:00,6,11,False,9,1,683.746775,1253.535754,811.384757,1049.530846
2017-07-11 05:00:00,0,0,False,7,1,0.000000,0.000000,56.978898,1049.530846
2017-07-11 06:00:00,0,20,False,5,1,0.000000,1905.867435,56.978898,1208.353132
2017-07-11 07:00:00,7,7,False,5,1,667.053602,667.053602,112.566698,1263.940933
2017-07-11 08:00:00,0,0,False,6,1,0.000000,0.000000,112.566698,1263.940933
2017-07-11 09:00:00,0,7,False,5,1,0.000000,667.053602,112.566698,1033.648618
2017-07-11 10:00:00,0,0,False,9,1,0.000000,0.000000,112.566698,946.296360
2017-07-11 11:00:00,7,0,False,5,1,667.053602,0.000000,168.154498,811.297417
2017-07-11 12:00:00,0,8,False,8,1,0.000000,911.662367,168.154498,773.311485
2017-07-11 13:00:00,0,0,False,7,1,0.000000,0.000000,168.154498,716.332587
2017-07-11 14:00:00,0,0,False,7,1,0.000000,0.000000,168.154498,554.892376
2017-07-11 15:00:00,0,0,False,7,1,0.000000,0.000000,168.154498,450.431063
2017-07-11 16:00:00,0,0,False,9,1,0.000000,0.000000,111.175600,345.969750
2017-07-11 17:00:00,0,0,False,10,1,0.000000,0.000000,111.175600,345.969750
2017-07-11 18:00:00,0,0,False,7,1,0.000000,0.000000,111.175600,187.147464
2017-07-11 19:00:00,0,0,False,9,1,0.000000,0.000000,55.587800,131.559664
2017-07-11 20:00:00,0,0,False,10,1,0.000000,0.000000,55.587800,131.559664
2017-07-11 21:00:00,0,35,False,6,1,0.000000,3335.268011,55.587800,353.910865
2017-07-11 22:00:00,0,9,False,9,1,0.000000,1025.620163,55.587800,439.379212
2017-07-11 23:00:00,0,8,False,7,1,0.000000,762.346974,0.000000,502.908126
2017-07-12 00:00:00,6,6,False,8,1,683.746775,683.746775,56.978898,483.915160
2017-07-12 01:00:00,0,6,False,9,1,0.000000,683.746775,56.978898,540.894058
2017-07-12 02:00:00,0,6,False,9,1,0.000000,683.746775,56.978898,597.872956
2017-07-12 03:00:00,0,17,False,9,1,0.000000,1937.282529,56.978898,759.313167
2017-07-12 04:00:00,6,6,False,8,1,683.746775,683.746775,113.957796,816.292065
2017-07-12 05:00:00,6,6,False,9,1,683.746775,683.746775,170.936694,873.270963
2017-07-12 06:00:00,0,17,False,8,1,0.000000,1937.282529,170.936694,1034.711173
2017-07-12 07:00:00,0,30,False,10,1,0.000000,3418.733876,170.936694,1319.605663
2017-07-12 08:00:00,0,6,False,10,1,0.000000,683.746775,170.936694,1376.584561
2017-07-12 09:00:00,0,6,False,10,1,0.000000,683.746775,170.936694,1155.624458
2017-07-12 10:00:00,0,0,False,7,1,0.000000,0.000000,170.936694,1070.156111
2017-07-12 11:00:00,6,12,False,8,1,683.746775,1367.493550,227.915592,1120.584993
2017-07-12 12:00:00,9,0,False,7,1,857.640346,0.000000,242.406723,1063.606095
2017-07-12 13:00:00,0,0,False,10,1,0.000000,0.000000,242.406723,1006.627197
2017-07-12 14:00:00,19,0,False,10,1,2165.198121,0.000000,422.839899,949.648299
2017-07-12 15:00:00,0,0,False,9,1,0.000000,0.000000,422.839899,788.208088
2017-07-12 16:00:00,0,0,False,11,1,0.000000,0.000000,365.861001,731.229190
2017-07-12 17:00:00,0,0,False,11,1,0.000000,0.000000,308.882103,674.250292
2017-07-12 18:00:00,0,76,False,11,1,0.000000,8660.792485,308.882103,1234.542788
2017-07-12 19:00:00,0,0,False,11,1,0.000000,0.000000,308.882103,949.648299
2017-07-12 20:00:00,0,26,False,9,1,0.000000,2962.902692,308.882103,1139.577959
2017-07-12 21:00:00,0,35,False,7,1,0.000000,3335.268011,308.882103,1360.538061
2017-07-12 22:00:00,0,22,False,7,1,0.000000,2096.454178,308.882103,1535.242576
2017-07-12 23:00:00,7,7,False,8,1,797.704571,797.704571,318.378586,1487.760161
2017-07-13 00:00:00,0,7,False,7,1,0.000000,667.053602,246.908558,1543.347962
2017-07-13 01:00:00,0,23,False,9,1,0.000000,2621.029305,246.908558,1761.767070
2017-07-13 02:00:00,0,7,False,7,1,0.000000,667.053602,66.475381,1817.354870
2017-07-13 03:00:00,0,6,False,12,1,0.000000,683.746775,66.475381,1874.333768
2017-07-13 04:00:00,0,20,False,7,1,0.000000,1905.867435,66.475381,2033.156055
2017-07-13 05:00:00,0,11,False,9,1,0.000000,1253.535754,66.475381,2137.617367
2017-07-13 06:00:00,0,5,False,10,1,0.000000,569.788979,66.475381,1463.367075
2017-07-13 07:00:00,0,6,False,10,1,0.000000,683.746775,66.475381,1520.345973
2017-07-13 08:00:00,0,0,False,11,1,0.000000,0.000000,66.475381,1273.437416
2017-07-13 09:00:00,0,6,False,9,1,0.000000,683.746775,66.475381,1052.477313
2017-07-13 10:00:00,0,15,False,7,1,0.000000,1429.400576,66.475381,996.889512
2017-07-13 11:00:00,13,13,False,10,1,1481.451346,1481.451346,123.454279,1053.868410
2017-07-13 12:00:00,0,16,False,8,1,0.000000,1823.324734,123.454279,1150.224338
2017-07-13 13:00:00,0,0,False,8,1,0.000000,0.000000,123.454279,931.805229
2017-07-13 14:00:00,0,0,False,8,1,0.000000,0.000000,123.454279,876.217429
2017-07-13 15:00:00,0,31,False,11,1,0.000000,3532.691671,123.454279,1113.629504
2017-07-13 16:00:00,0,50,False,10,1,0.000000,5697.889793,123.454279,1429.631367
2017-07-13 17:00:00,0,0,False,10,1,0.000000,0.000000,123.454279,1325.170054
2017-07-13 18:00:00,0,75,False,11,1,0.000000,8546.834689,123.454279,1989.923863
2017-07-13 19:00:00,0,100,False,8,1,0.000000,11395.779585,123.454279,2882.593264
2017-07-13 20:00:00,0,26,False,12,1,0.000000,2962.902692,123.454279,3129.501822
2017-07-13 21:00:00,0,28,False,12,1,0.000000,3190.818284,123.454279,3338.424447
2017-07-13 22:00:00,0,9,False,12,1,0.000000,1025.620163,123.454279,3304.776080
2017-07-13 23:00:00,0,41,False,10,1,0.000000,4672.269630,0.000000,3570.677603
2017-07-14 00:00:00,0,0,False,10,1,0.000000,0.000000,0.000000,3418.733876
2017-07-14 01:00:00,6,17,False,10,1,683.746775,1937.282529,56.978898,3580.174086
2017-07-14 02:00:00,0,0,False,9,1,0.000000,0.000000,56.978898,3580.174086
2017-07-14 03:00:00,6,6,False,10,1,683.746775,683.746775,113.957796,3342.762012
2017-07-14 04:00:00,6,0,False,11,1,683.746775,0.000000,170.936694,2867.937862
2017-07-14 05:00:00,22,22,False,8,1,2507.071509,2507.071509,379.859320,3076.860488
